size_m2,bedrooms,bathrooms,age_years,floor,has_elevator,distance_to_business_km,distance_to_transit_km,view_quality,noise_level,has_security,has_pool,has_gym,has_social,furnished,balcony,garden,parking_spaces,pet_friendly,price_per_m2,is_premium_zone,price_per_bedroom,premium_features_score,distance_ratio,amenities_total,zone_Zona 1,zone_Zona 10,zone_Zona 11,zone_Zona 12,zone_Zona 13,zone_Zona 14,zone_Zona 15,zone_Zona 16,zone_Zona 17,zone_Zona 18,zone_Zona 2,zone_Zona 3,zone_Zona 4,zone_Zona 5,zone_Zona 6,zone_Zona 7,zone_Zona 8,zone_Zona 9,property_type_Casa,age_bucket_16-30,age_bucket_30+,age_bucket_6-15
0.09947643979057594,0.2,0.25,0.36,0.05555555555555555,1.0,0.19712323282101823,0.47471451876019577,0.5,0.25,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.561426116838488,1.0,0.37596829538227516,0.7142857142857143,0.012699484322566814,0.625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.15183246073298431,0.2,0.0,0.14,0.1111111111111111,0.0,0.5954764324801591,0.38336052202283843,0.5,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23073146784486992,0.0,0.20829539760919638,0.21428571428571427,0.04636093569864423,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.19895287958115185,0.4000000000000001,0.5,0.54,0.38888888888888884,1.0,0.2874713811973182,0.12398042414355626,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.2561364752086402,0.0,0.12224292740734835,0.5,0.06191116621423115,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.5706806282722513,0.6000000000000001,0.75,0.5,0.0,0.0,0.31211178529994554,0.5693311582381729,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.23257241040746196,0.0,0.2545792172673321,0.21428571428571427,0.016654757821713495,0.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.2984293193717278,0.4000000000000001,0.0,0.3,0.8333333333333333,1.0,0.16940277820556254,0.1859706362153344,0.25,0.75,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.626227295041728,1.0,0.4967277842329738,0.5714285714285714,0.02677670792777001,0.625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.47643979057591623,0.6000000000000001,0.5,0.34,0.0,0.0,0.37679284606934216,0.17781402936378465,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.265586647029946,0.0,0.2234411915452819,0.14285714285714288,0.05939350984504088,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.6492146596858639,0.8,1.0,0.36,0.0,0.0,0.2268970544450262,0.0831973898858075,0.25,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,1.0,0.3114261168384879,0.0,0.26305225948687005,0.5,0.06733653839009186,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
0.07853403141361257,0.2,0.0,0.54,0.4444444444444444,1.0,0.3798728965821705,0.40456769983686786,0.25,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.17734413352970052,0.0,0.11971372153191454,0.14285714285714288,0.02827978635713733,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.39267015706806285,0.6000000000000001,0.5,0.54,0.2222222222222222,1.0,0.46200757692426153,0.2920065252854812,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.0,0.20127638684339716,0.0,0.12399202784351174,0.42857142857142866,0.046539545668672515,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.7329842931937173,0.8,0.75,0.32,0.0,0.0,0.2772045461545569,0.4551386623164764,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.3952503681885126,1.0,0.3843875918651496,0.42857142857142855,0.018504749548091327,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.16753926701570684,0.2,0.0,0.32,0.2777777777777778,1.0,0.18172298025687617,0.23001631321370308,0.75,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.0,0.7779209621993126,1.0,0.699157280649733,0.5714285714285715,0.023614641691579258,0.625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.010471204188481686,0.0,0.0,0.24,0.8333333333333333,1.0,0.2730978121374523,0.3980424143556281,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.3333333333333333,1.0,0.7892734413352971,1.0,0.8290670897833649,0.5714285714285715,0.02078944551745685,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.14136125654450263,0.2,0.0,0.26,0.05555555555555555,1.0,0.4117000852147308,0.5383360522022839,0.75,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.34407216494845366,0.0,0.2861715133028365,0.5,0.023196804559996873,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.39790575916230364,0.4000000000000001,0.0,0.7000000000000001,0.0,0.0,0.9281218878656274,0.12234910277324632,0.25,0.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.3070692194403534,1.0,0.33962769257387515,0.42857142857142866,0.19486992415346852,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.0,0.0,0.32,0.38888888888888884,1.0,0.02464040410262728,0.1060358890701468,0.0,0.75,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.4788905252822779,0.0,0.45158317996119735,0.5714285714285715,0.009395816301591899,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.20942408376963353,0.4000000000000001,0.5,0.54,0.16666666666666666,0.0,0.2464040410262728,0.22022838499184338,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.28123465881197834,0.0,0.1472455565526927,0.35714285714285715,0.03275508116457617,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6858638743455497,0.8,1.0,0.24,0.0,0.0,0.9999999999999998,0.4828711256117455,0.25,0.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.3763500245459008,1.0,0.338204286701687,0.42857142857142866,0.06232610147912808,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.7329842931937173,0.8,0.75,0.42,0.0,0.0,0.6057432675229205,0.2626427406199021,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.06375797741777123,0.0,0.09114870586629728,0.14285714285714288,0.06684911102673138,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.08900523560209425,0.2,0.25,0.2,0.4444444444444444,1.0,0.37884621307789446,0.08482871125611743,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,1.0,0.4674153166421208,0.0,0.29154762037109094,0.35714285714285715,0.10778846005280929,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.20942408376963353,0.4000000000000001,0.25,0.2,0.05555555555555555,1.0,0.37473947906078986,0.49429037520391517,0.75,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5665807560137457,1.0,0.33027905231162247,0.28571428571428575,0.02297713041204736,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2774869109947644,0.4000000000000001,0.25,0.5,0.3333333333333333,1.0,0.31005841829139325,0.43719412724306683,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,1.0,0.2960235640648012,0.0,0.21903892246826087,0.28571428571428575,0.021488794508898592,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.2041884816753927,0.4000000000000001,0.75,0.6,0.38888888888888884,1.0,0.06776111128222502,0.14518760195758565,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,1.0,0.3314310260186549,0.0,0.17436581372463703,0.35714285714285715,0.014861019204684673,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.3612565445026178,0.6000000000000001,0.75,0.12,0.2777777777777778,1.0,0.7309986550446093,0.3735725938009788,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,1.0,0.43360333824251357,1.0,0.25983993584246434,0.6428571428571428,0.058180181474346775,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.17277486910994763,0.2,0.0,0.46,0.0,0.0,0.29465816572725123,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1457412862052037,0.0,0.15944044631195756,0.0,0.30813795912103886,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.5235602094240838,0.6000000000000001,0.25,0.24,0.0,0.0,0.17556287923121935,0.2055464926590538,0.0,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,1.0,0.28105056455571925,0.0,0.26727578501551996,0.5,0.02531892775243842,0.375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.225130890052356,0.4000000000000001,0.5,0.3,0.5,1.0,0.22587037094075005,0.2626427406199021,0.25,0.5,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4496195385370643,0.0,0.2734798013273382,0.5,0.025676388083067415,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.33507853403141363,0.6000000000000001,0.75,0.36,0.05555555555555555,0.0,0.2453773575219966,0.18433931484502447,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.30909425625920467,0.0,0.1590160773355915,0.35714285714285715,0.03819219305185972,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.23036649214659685,0.4000000000000001,0.25,0.4,0.1111111111111111,0.0,0.34907239145388647,0.5138662316476346,0.25,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6666666666666666,1.0,0.2435567010309279,0.0,0.14051545560501202,0.6428571428571429,0.020614086367363997,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.10471204188481678,0.2,0.25,0.34,0.611111111111111,1.0,0.0,0.17944535073409462,0.5,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.3333333333333333,1.0,0.7180289641629849,1.0,0.49801788636648525,0.7142857142857143,0.0020684109773241276,0.875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.020942408376963345,0.0,0.0,0.28,0.7777777777777777,1.0,0.1570825761542489,0.3539967373572594,0.25,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.6755645557191949,1.0,0.7659737351255222,0.42857142857142855,0.013672020338733324,0.625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0942408376963351,0.2,0.5,0.62,0.3333333333333333,1.0,0.3932197821377603,0.17455138662316474,0.25,0.75,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.45084683357879235,1.0,0.2894805946072555,0.21428571428571427,0.0628825454432888,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.24607329842931938,0.2,0.25,0.48,0.0,0.0,0.6231968870956148,0.27732463295269166,0.25,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.055289641629847786,0.0,0.13883535825443657,0.21428571428571433,0.06543588513109751,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.18848167539267016,0.4000000000000001,0.0,0.44,0.5,1.0,0.41991355324893986,0.44208809135399674,0.25,0.75,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.6666666666666666,0.0,0.48208149239077075,1.0,0.2506914045284169,0.5000000000000001,0.028662529008739116,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.2879581151832461,0.4000000000000001,0.25,0.42,0.7777777777777777,1.0,0.09753493290623297,0.43719412724306683,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.4176485027000491,0.0,0.32180393999951695,0.7142857142857143,0.007012270386054579,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.3403141361256544,0.6000000000000001,0.5,0.26,1.0,1.0,0.06673442777794887,0.03588907014681892,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.3333333333333333,1.0,0.5349165439371626,1.0,0.3065561748369515,0.5714285714285715,0.039731812485650254,0.625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3717277486910995,0.4000000000000001,0.25,0.46,0.0,0.0,0.04722744119670229,0.008156606851549751,0.0,0.75,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4309646539027982,1.0,0.4266666513326476,0.5714285714285714,0.05214265950177293,0.625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.08900523560209425,0.2,0.0,0.36,0.8888888888888888,1.0,0.18480303076970458,0.3181076672104404,0.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.34284486990672564,0.0,0.20750339552683658,0.35714285714285715,0.017705804383099787,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.47120418848167545,0.6000000000000001,0.5,0.3,0.0,0.0,0.28644469769304215,0.11582381729200653,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5219072164948453,1.0,0.42336306471837726,0.35714285714285715,0.06514815297461864,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.32460732984293195,0.6000000000000001,0.5,0.24,1.0,1.0,0.1036950339318898,0.004893964110929849,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.3333333333333333,1.0,0.4213917525773196,0.0,0.22111808766382005,0.42857142857142866,0.10493025113126477,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.07853403141361257,0.2,0.25,0.48,0.1111111111111111,1.0,0.1293621215387932,0.13376835236541598,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.3320446735395189,0.0,0.18493861983861712,0.5714285714285714,0.027799390702261114,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.193717277486911,0.4000000000000001,0.5,0.22,0.7222222222222222,1.0,0.12628207102596478,0.3719412724306688,0.75,0.75,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.7318973981345114,1.0,0.4110239073968369,0.42857142857142866,0.010583462171384495,0.375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.225130890052356,0.4000000000000001,0.25,0.44,0.9444444444444444,1.0,0.15810925965852504,0.08482871125611743,0.25,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,1.0,0.5696489936180658,1.0,0.353427287423536,0.7142857142857143,0.04764444678881966,0.875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.19895287958115185,0.4000000000000001,0.25,0.14,0.4444444444444444,1.0,0.15400252564142047,0.04730831973898857,0.5,0.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.4476558664702995,0.0,0.24188405513755443,0.5,0.06884756641506146,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4240837696335078,0.6000000000000001,0.5,0.22,0.7777777777777777,1.0,0.2710444451289,0.06362153344208807,0.25,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.4138438880706922,0.0,0.2986787059161329,0.7142857142857143,0.09592086326922503,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.193717277486911,0.4000000000000001,0.25,0.06,0.7222222222222222,1.0,0.1940431823081898,0.25448613376835233,0.25,0.75,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.6560505645557193,1.0,0.3642975735064953,0.7142857142857143,0.022887492491782072,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.33507853403141363,0.4000000000000001,0.5,0.08,0.0,0.0,0.17350951222266708,0.07830342577487764,0.75,0.25,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.6505277368679432,1.0,0.5699737928836607,0.7142857142857143,0.05495058684058747,0.625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.3455497382198953,0.6000000000000001,0.5,0.28,0.1111111111111111,1.0,0.35933922649664785,0.13376835236541598,0.75,0.5,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.2918507609229259,0.0,0.1552404585025027,0.21428571428571427,0.07203115750215279,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2774869109947644,0.4000000000000001,0.0,0.32,0.0,0.0,0.3203252533341546,0.28711256117455136,0.75,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.12493863524791354,0.0,0.09078058718303464,0.21428571428571433,0.03308656982411405,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.25130890052356025,0.4000000000000001,0.5,0.18,0.1111111111111111,1.0,0.3203252533341546,0.25774877650897227,0.5,0.25,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4568605792832597,0.0,0.30892234175515987,0.35714285714285715,0.03653658460565063,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.225130890052356,0.4000000000000001,0.25,0.4,0.8333333333333333,1.0,0.0,0.1370309951060359,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5690967108492881,1.0,0.35305824869913216,0.5714285714285714,0.0028430744755365165,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.23036649214659685,0.2,0.0,0.18,0.0,0.0,0.9999999999999998,0.13539967373572592,0.75,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.4585174275895925,1.0,0.5343679451532808,0.6428571428571429,0.19334456145350865,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.2356020942408377,0.4000000000000001,0.25,0.48,0.2777777777777778,1.0,0.2895247482058705,0.399673735725938,0.75,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,1.0,0.29056210112911146,0.0,0.17696441881448352,0.6428571428571429,0.021923182599431837,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.20942408376963353,0.4000000000000001,0.25,0.12,1.0,1.0,0.09958829991478524,0.11745513866231647,0.25,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,1.0,0.4896293568973982,0.0,0.2809045333366046,0.5,0.024584173957975505,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.7068062827225131,0.8,1.0,0.6,0.0,0.0,0.5687826613689797,0.34257748776508967,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0940108001963672,0.0,0.10862396730173782,0.28571428571428575,0.049235313711960174,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.08376963350785341,0.2,0.0,0.44,0.5555555555555556,1.0,0.08213468034209093,0.1468189233278956,0.25,0.75,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.46907216494845366,0.0,0.28329791813857275,0.5714285714285715,0.01727998512404012,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.2722513089005236,0.4000000000000001,0.5,0.18,0.3333333333333333,1.0,0.15092247512859208,0.15497553017944532,0.0,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.42047128129602357,0.0,0.30647247664980315,0.6428571428571429,0.028218356195241455,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.15183246073298431,0.2,0.0,0.0,0.8333333333333333,1.0,0.285418014188766,0.15823817292006523,0.25,0.75,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,1.0,0.6284364261168385,1.0,0.536231028464156,0.35714285714285715,0.050269695310539424,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.23036649214659685,0.4000000000000001,0.25,0.28,0.2222222222222222,1.0,0.41786018624038757,0.3262642740619902,0.5,0.25,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,1.0,0.3008713794796269,0.0,0.17917660662503734,0.5714285714285715,0.03806209406244701,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
